	date	run	well	timepoint	tempc	class	score	ymin	xmin	ymax	xmax	ID	centroid_x	centroid_y
578	2022-01-05	1	D2	3	26	tube_tip	0.142438	0.3461989	0.9950182	0.36791572	0.9994667	None	0.99724245	0.35705731
579	2022-01-05	1	D2	3	26	tube_tip	0.13072708	0.322509	0.6172768	0.34368008	0.63564765	None	0.62646223	0.33309454
581	2022-01-05	1	D2	3	26	tube_tip	0.11791349	0.37952074	0.18782672	0.40376547	0.20695007	None	0.1973884	0.3916431
582	2022-01-05	1	D2	3	26	tube_tip	0.11535982	0.16941254	0.9952338	0.19350041	0.9998319	None	0.99753285	0.18145648
583	2022-01-05	1	D2	3	26	tube_tip	0.11445715	0.20822272	0.99572444	0.23335749	0.99941564	None	0.99757004	0.2207901
584	2022-01-05	1	D2	3	26	tube_tip	0.11072441	0.46560618	0.99512786	0.49081972	0.9999085	None	0.99751818	0.47821295
586	2022-01-05	1	D2	3	26	tube_tip	0.10814119	0.0	0.0	0.005600678	0.006702789	None	0.00335139	0.00280034
587	2022-01-05	1	D2	3	26	tube_tip	0.10674514	0.5080084	0.99544156	0.5343974	0.9999201	None	0.99768083	0.5212029
588	2022-01-05	1	D2	3	26	tube_tip	0.10669455	0.11822428	0.0	0.14324851	0.0038485252	None	0.00192426	0.1307364
589	2022-01-05	1	D2	3	26	tube_tip	0.10252662	0.9346558	0.9954674	0.9599266	0.9997219	None	0.99759465	0.9472912
591	2022-01-05	1	D2	3	26	tube_tip	0.09312125	0.9945099	0.3721572	1.0	0.3956519	None	0.38390455	0.99725495
592	2022-01-05	1	D2	3	26	tube_tip	0.09237765	0.7163468	0.9525397	0.74030584	0.9742863	None	0.963413	0.72832632
593	2022-01-05	1	D2	3	26	tube_tip	0.08918015	0.8403357	0.0	0.86681116	0.003934293	None	0.00196715	0.85357343
594	2022-01-05	1	D2	3	26	tube_tip	0.08323893	0.0	0.99250126	0.0051693944	1.0	None	0.99625063	0.0025847
595	2022-01-05	1	D2	3	26	tube_tip	0.080963746	0.032638825	0.3824429	0.055727966	0.40286684	None	0.39265487	0.0441834
596	2022-01-05	1	D2	3	26	tube_tip	0.07592233	0.0	0.13074674	0.021288835	0.16127352	None	0.14601013	0.01064442
597	2022-01-05	1	D2	3	26	tube_tip	0.0755192	0.5461843	0.14929426	0.5734122	0.17452633	None	0.1619103	0.55979825
598	2022-01-05	1	D2	3	26	tube_tip	0.07214068	0.80157155	0.99636763	0.827542	0.99927455	None	0.99782109	0.81455678
599	2022-01-05	1	D2	3	26	tube_tip	0.07160866	0.9923811	0.9931967	1.0	1.0	None	0.99659835	0.99619055
600	2022-01-05	1	D2	3	26	tube_tip	0.07118027	0.777487	0.99600947	0.80467623	0.99950075	None	0.99775511	0.79108162
602	2022-01-05	1	D2	3	26	tube_tip	0.069993764	0.7697233	0.0	0.7964128	0.0034488435	None	0.00172442	0.78306805
604	2022-01-05	1	D2	3	26	tube_tip	0.06660003	0.32386157	0.99616516	0.35222295	0.99944985	None	0.9978075	0.33804226
605	2022-01-05	1	D2	3	26	tube_tip	0.066509314	0.949703	0.9960602	0.97624123	0.9996752	None	0.9978677	0.96297211
606	2022-01-05	1	D2	3	26	tube_tip	0.06600154	0.86730564	0.996312	0.89453995	0.99941456	None	0.99786328	0.8809228
608	2022-01-05	1	D2	3	26	tube_tip	0.06512635	0.017080054	0.37603647	0.041956425	0.40044928	None	0.38824288	0.02951824
610	2022-01-05	1	D2	3	26	tube_tip	0.06337908	0.71009594	0.9964113	0.73120874	1.0	None	0.99820565	0.72065234
611	2022-01-05	1	D2	3	26	tube_tip	0.062479816	0.40192774	0.9962044	0.43030694	0.9996091	None	0.99790675	0.41611734
612	2022-01-05	1	D2	3	26	tube_tip	0.06210245	0.35977376	0.9966196	0.3865552	0.99922097	None	0.99792028	0.37316448
613	2022-01-05	1	D2	3	26	tube_tip	0.06189684	0.105695404	0.9960538	0.13271284	0.99969304	None	0.99787342	0.11920412
614	2022-01-05	1	D2	3	26	tube_tip	0.061662108	0.38240418	0.0	0.41032997	0.0033355402	None	0.00166777	0.39636708
615	2022-01-05	1	D2	3	26	tube_tip	0.061282054	0.13938722	0.9967934	0.16102672	0.99984753	None	0.99832046	0.15020697
617	2022-01-05	1	D2	3	26	tube_tip	0.059767496	0.99533856	0.6834205	1.0	0.71007377	None	0.69674714	0.99766928
618	2022-01-05	1	D2	3	26	tube_tip	0.059392087	0.5044722	7.357786e-05	0.5305633	0.0032770159	None	0.0016753	0.51751775
619	2022-01-05	1	D2	3	26	tube_tip	0.058964476	0.021851232	0.36473712	0.050402403	0.38934746	None	0.37704229	0.03612682
621	2022-01-05	1	D2	3	26	tube_tip	0.056670748	0.18674666	0.9961212	0.21589756	0.9996149	None	0.99786805	0.20132211
622	2022-01-05	1	D2	3	26	tube_tip	0.056045655	0.8904121	0.99638355	0.91845953	0.99934554	None	0.99786454	0.90443582
624	2022-01-05	1	D2	3	26	tube_tip	0.05359831	0.8788077	0.0	0.9060469	0.0032803263	None	0.00164016	0.8924273
626	2022-01-05	1	D2	3	26	tube_tip	0.052379485	0.29602554	0.9963928	0.3253955	0.99938554	None	0.99788917	0.31071052
627	2022-01-05	1	D2	3	26	tube_tip	0.052190576	0.41721138	0.9963422	0.44641426	0.9995285	None	0.99793535	0.43181282
628	2022-01-05	1	D2	3	26	tube_tip	0.051787447	0.2305358	0.9968469	0.2581219	0.99888885	None	0.99786788	0.24432885
630	2022-01-05	1	D2	3	26	tube_tip	0.051261105	0.99542177	0.9795795	1.0	1.0	None	0.98978975	0.99771088
631	2022-01-05	1	D2	3	26	tube_tip	0.051209766	0.9096762	0.99634284	0.9382751	0.9995852	None	0.99796402	0.92397565
633	2022-01-05	1	D2	3	26	tube_tip	0.05104424	0.011542657	0.0	0.03890118	0.0032721495	None	0.00163607	0.02522192
634	2022-01-05	1	D2	3	26	tube_tip	0.050101772	0.617585	0.0	0.64382046	0.0029889718	None	0.00149449	0.63070273
635	2022-01-05	1	D2	3	26	tube_tip	0.049619418	0.31095284	0.63207495	0.33296388	0.6519114	None	0.64199318	0.32195836
639	2022-01-05	1	D2	3	26	tube_tip	0.049153693	0.554658	0.0	0.5818421	0.0031912075	None	0.0015956	0.56825005
640	2022-01-05	1	D2	3	26	tube_tip	0.048976753	0.0588141	0.0	0.085412346	0.003163886	None	0.00158194	0.07211322
642	2022-01-05	1	D2	3	26	tube_tip	0.048827745	0.52726215	0.0	0.55448717	0.0030795208	None	0.00153976	0.54087466
643	2022-01-05	1	D2	3	26	tube_tip	0.048507247	0.4363725	0.99625504	0.46638104	0.9996867	None	0.99797087	0.45137677
644	2022-01-05	1	D2	3	26	tube_tip	0.0484473	0.039290257	0.0	0.065726005	0.0030442066	None	0.0015221	0.05250813
646	2022-01-05	1	D2	3	26	tube_tip	0.04701389	0.9948102	0.0	1.0	0.021081377	None	0.01054069	0.9974051
647	2022-01-05	1	D2	3	26	tube_tip	0.046597507	0.13297577	0.97828156	0.16136478	1.0	None	0.98914078	0.14717028
652	2022-01-05	1	D2	3	26	tube_tip	0.044619884	0.081987105	0.0	0.10912462	0.002950853	None	0.00147543	0.09555586
653	2022-01-05	1	D2	3	26	tube_tip	0.044511072	0.99567115	0.156074	1.0	0.18354069	None	0.16980734	0.99783558
654	2022-01-05	1	D2	3	26	tube_tip	0.044406563	0.5806646	0.9963085	0.61122817	0.99946254	None	0.99788552	0.59594638
655	2022-01-05	1	D2	3	26	tube_tip	0.04425874	0.19087501	1.5760073e-05	0.21922584	0.0028882308	None	0.001452	0.20505042
656	2022-01-05	1	D2	3	26	tube_tip	0.044195008	0.99583465	0.8591596	1.0	0.88648117	None	0.87282038	0.99791732
657	2022-01-05	1	D2	3	26	tube_tip	0.044037845	0.00011899357	0.84165466	0.0025935345	0.86591303	None	0.85378384	0.00135626
661	2022-01-05	1	D2	3	26	tube_tip	0.043710567	0.00016109971	0.36087817	0.0022829042	0.38589752	None	0.37338784	0.001222
663	2022-01-05	1	D2	3	26	tube_tip	0.043210745	0.20658284	4.697626e-05	0.23473492	0.002896538	None	0.00147176	0.22065888
664	2022-01-05	1	D2	3	26	tube_tip	0.042868853	0.24940167	0.99696857	0.2785326	0.9989423	None	0.99795544	0.26396714
665	2022-01-05	1	D2	3	26	tube_tip	0.04282472	0.22617996	9.5928204e-05	0.2541863	0.0027718935	None	0.00143391	0.24018313
667	2022-01-05	1	D2	3	26	tube_tip	0.0426926	0.0002347391	0.43480122	0.0020974558	0.46035737	None	0.4475793	0.0011661
669	2022-01-05	1	D2	3	26	tube_tip	0.042643346	0.96859217	0.0	0.9955225	0.0036244271	None	0.00181221	0.98205733
672	2022-01-05	1	D2	3	26	tube_tip	0.04237612	0.2691013	0.9969105	0.2978646	0.9990644	None	0.99798745	0.28348295
675	2022-01-05	1	D2	3	26	tube_tip	0.04148083	0.83522284	0.99685806	0.86442554	0.99909633	None	0.9979772	0.84982419
677	2022-01-05	1	D2	3	26	tube_tip	0.04079454	0.25733867	6.0864608e-05	0.2854462	0.0028004772	None	0.00143067	0.27139244
678	2022-01-05	1	D2	3	26	tube_tip	0.040771905	0.9965977	0.8280873	1.0	0.85486	None	0.84147365	0.99829885
680	2022-01-05	1	D2	3	26	tube_tip	0.039826408	0.99604553	0.26974952	1.0	0.29621458	None	0.28298205	0.99802276
682	2022-01-05	1	D2	3	26	tube_tip	0.039745264	0.07758911	0.9963943	0.1064233	0.99957395	None	0.99798412	0.0920062
684	2022-01-05	1	D2	3	26	tube_tip	0.039045177	0.9965261	0.9494407	1.0	0.9760171	None	0.9627289	0.99826305
687	2022-01-05	1	D2	3	26	tube_tip	0.03845414	0.058562662	0.9965508	0.08633781	0.9993757	None	0.99796325	0.07245024
688	2022-01-05	1	D2	3	26	tube_tip	0.038387787	0.27692625	0.000116214156	0.30502364	0.0027293395	None	0.00142278	0.29097494
690	2022-01-05	1	D2	3	26	tube_tip	0.037559714	0.00028921175	0.06348195	0.002203722	0.08971683	None	0.07659939	0.00124647
693	2022-01-05	1	D2	3	26	tube_tip	0.037455257	0.02750628	0.9963758	0.05461472	0.9996799	None	0.99802785	0.0410605
694	2022-01-05	1	D2	3	26	tube_tip	0.03744654	3.2350305e-05	0.39551985	0.0023451624	0.421533	None	0.40852642	0.00118876
696	2022-01-05	1	D2	3	26	tube_tip	0.03722506	0.9963459	0.74225026	1.0	0.7687306	None	0.75549043	0.99817295
699	2022-01-05	1	D2	3	26	tube_tip	0.03652379	0.749592	0.00011953793	0.77759665	0.002827649	None	0.00147359	0.76359432
700	2022-01-05	1	D2	3	26	tube_tip	0.036312804	0.9961224	0.2925681	1.0	0.32024986	None	0.30640898	0.9980612
706	2022-01-05	1	D2	3	26	tube_tip	0.035546757	0.99648315	0.76528484	1.0	0.79278296	None	0.7790339	0.99824158
708	2022-01-05	1	D2	3	26	tube_tip	0.03547411	0.0	0.039262548	0.0025282465	0.06720995	None	0.05323625	0.00126412
715	2022-01-05	1	D2	3	26	tube_tip	0.033663426	0.5309984	0.14791274	0.56063455	0.17457205	None	0.16124239	0.54581648
717	2022-01-05	1	D2	3	26	tube_tip	0.033083353	5.911803e-06	0.2895776	0.0022755156	0.3165726	None	0.3030751	0.00114071
720	2022-01-05	1	D2	3	26	tube_tip	0.03282654	0.9966004	0.52704173	1.0	0.5545215	None	0.54078162	0.9983002
721	2022-01-05	1	D2	3	26	tube_tip	0.03279815	0.9966746	0.59314793	1.0	0.62127334	None	0.60721063	0.9983373
722	2022-01-05	1	D2	3	26	tube_tip	0.032345153	0.9965893	0.12131203	1.0	0.14777416	None	0.1345431	0.99829465
723	2022-01-05	1	D2	3	26	tube_tip	0.032136325	0.99644166	0.6556062	1.0	0.68366235	None	0.66963427	0.99822083
725	2022-01-05	1	D2	3	26	tube_tip	0.032033082	0.9965161	0.5732096	1.0	0.60212225	None	0.58766592	0.99825805
726	2022-01-05	1	D2	3	26	tube_tip	0.03198766	0.99674433	0.7886075	1.0	0.81635773	None	0.80248262	0.99837216
727	2022-01-05	1	D2	3	26	tube_tip	0.031526923	0.00011039525	0.26605985	0.002120065	0.2932262	None	0.27964302	0.00111523
728	2022-01-05	1	D2	3	26	tube_tip	0.03139155	0.9442844	0.0	0.97333664	0.0032112221	None	0.00160561	0.95881052
729	2022-01-05	1	D2	3	26	tube_tip	0.030112939	0.9965652	0.7180371	1.0	0.7462747	None	0.7321559	0.9982826
730	2022-01-05	1	D2	3	26	tube_tip	0.029688602	0.9966895	0.5502068	1.0	0.5782511	None	0.56422895	0.99834475
732	2022-01-05	1	D2	3	26	tube_tip	0.028571758	0.9963417	0.24587741	1.0	0.27301243	None	0.25944492	0.99817085
746	2022-01-05	1	D2	4	26	tube_tip	0.51217914	0.7130652	0.9783456	0.73089117	0.99518925	None	0.98676742	0.72197818
747	2022-01-05	1	D2	4	26	tube_tip	0.46536696	0.53130144	0.336555	0.55162185	0.35592294	None	0.34623897	0.54146165
748	2022-01-05	1	D2	4	26	tube_tip	0.42912334	0.69998026	0.9639822	0.7192315	0.98310184	None	0.97354202	0.70960588
749	2022-01-05	1	D2	4	26	tube_tip	0.39392343	0.3814328	0.18737087	0.40158173	0.20496151	None	0.19616619	0.39150726
751	2022-01-05	1	D2	4	26	tube_tip	0.281542	0.3222904	0.6164394	0.3435835	0.63513345	None	0.62578642	0.33293695
752	2022-01-05	1	D2	4	26	tube_tip	0.123100564	0.9944746	0.37357384	1.0	0.39428365	None	0.38392874	0.9972373
754	2022-01-05	1	D2	4	26	tube_tip	0.11122586	0.20846482	0.9957674	0.23259605	0.99950117	None	0.99763428	0.22053044
755	2022-01-05	1	D2	4	26	tube_tip	0.10955623	0.0	0.0	0.0059253527	0.0069926633	None	0.00349633	0.00296268
756	2022-01-05	1	D2	4	26	tube_tip	0.10550591	0.716223	0.95231956	0.74046123	0.974418	None	0.96336878	0.72834212
757	2022-01-05	1	D2	4	26	tube_tip	0.10535916	0.6965413	7.1385875e-06	0.7208446	0.0034050723	None	0.00170611	0.70869295
758	2022-01-05	1	D2	4	26	tube_tip	0.103323676	0.64512634	0.9956126	0.67030764	0.99944997	None	0.99753128	0.65771699
759	2022-01-05	1	D2	4	26	tube_tip	0.09726641	0.032652378	0.38237646	0.05569897	0.40286943	None	0.39262294	0.04417567
760	2022-01-05	1	D2	4	26	tube_tip	0.09514688	0.4655131	0.9955577	0.49127793	0.9997664	None	0.99766205	0.47839552
761	2022-01-05	1	D2	4	26	tube_tip	0.083530255	0.50769544	0.99576354	0.53508925	0.9997778	None	0.99777067	0.52139234
763	2022-01-05	1	D2	4	26	tube_tip	0.07999875	0.7816803	0.99587876	0.80779046	0.99940366	None	0.99764121	0.79473538
764	2022-01-05	1	D2	4	26	tube_tip	0.07929604	0.36409825	0.9961935	0.38962525	0.99933374	None	0.99776362	0.37686175
765	2022-01-05	1	D2	4	26	tube_tip	0.07385484	0.0	0.99263245	0.005071997	1.0	None	0.99631622	0.002536
766	2022-01-05	1	D2	4	26	tube_tip	0.073652886	0.9923453	0.99317247	1.0	1.0	None	0.99658624	0.99617265
768	2022-01-05	1	D2	4	26	tube_tip	0.071281604	0.11722784	0.0	0.14405282	0.0034084036	None	0.0017042	0.13064033
769	2022-01-05	1	D2	4	26	tube_tip	0.07050385	0.34422043	0.99595845	0.37034807	0.9994458	None	0.99770212	0.35728425
770	2022-01-05	1	D2	4	26	tube_tip	0.06874066	0.16843274	0.9954877	0.19489107	0.9999049	None	0.9976963	0.1816619
771	2022-01-05	1	D2	4	26	tube_tip	0.06584901	0.5309189	0.14819558	0.5596829	0.17424746	None	0.16122152	0.5453009
772	2022-01-05	1	D2	4	26	tube_tip	0.064893164	0.01716668	0.37614202	0.04181616	0.40029687	None	0.38821945	0.02949142
773	2022-01-05	1	D2	4	26	tube_tip	0.06422353	0.021881592	0.36471948	0.050429877	0.38935152	None	0.3770355	0.03615573
774	2022-01-05	1	D2	4	26	tube_tip	0.06409514	0.5043849	1.0924763e-05	0.530566	0.0034904322	None	0.00175068	0.51747545
775	2022-01-05	1	D2	4	26	tube_tip	0.062588245	0.996086	0.08714374	1.0	0.1118313	None	0.09948752	0.998043
776	2022-01-05	1	D2	4	26	tube_tip	0.06213003	0.9923856	0.0	1.0	0.0064620133	None	0.00323101	0.9961928
779	2022-01-05	1	D2	4	26	tube_tip	0.060768273	0.99570084	0.9502213	1.0	0.9751015	None	0.9626614	0.99785042
780	2022-01-05	1	D2	4	26	tube_tip	0.060665846	0.99607927	0.016305001	1.0	0.041767396	None	0.0290362	0.99803964
781	2022-01-05	1	D2	4	26	tube_tip	0.05991402	0.545644	0.14863437	0.57357746	0.17454144	None	0.1615879	0.55961073
782	2022-01-05	1	D2	4	26	tube_tip	0.059192903	0.94942355	0.9964002	0.9765055	0.9994127	None	0.99790645	0.96296452
783	2022-01-05	1	D2	4	26	tube_tip	0.058335178	0.9335041	0.99635994	0.9612663	0.99941385	None	0.9978869	0.9473852
785	2022-01-05	1	D2	4	26	tube_tip	0.056391735	0.80141234	0.99678844	0.8276621	0.99905497	None	0.9979217	0.81453722
786	2022-01-05	1	D2	4	26	tube_tip	0.056347243	0.8790873	0.0	0.9057554	0.00318491	None	0.00159246	0.89242135
788	2022-01-05	1	D2	4	26	tube_tip	0.055601534	0.9948901	0.9794342	1.0	1.0	None	0.9897171	0.99744505
790	2022-01-05	1	D2	4	26	tube_tip	0.054091513	0.10604603	0.996392	0.13253778	0.99943936	None	0.99791568	0.1192919
791	2022-01-05	1	D2	4	26	tube_tip	0.054011166	0.99537283	0.68354386	1.0	0.7101725	None	0.69685818	0.99768642
792	2022-01-05	1	D2	4	26	tube_tip	0.053297523	0.5963825	0.9961658	0.6265273	0.9995015	None	0.99783365	0.6114549
793	2022-01-05	1	D2	4	26	tube_tip	0.052974656	0.8672581	0.9967123	0.8947141	0.9991807	None	0.9979465	0.8809861
794	2022-01-05	1	D2	4	26	tube_tip	0.05293234	0.42930895	0.9963888	0.45769423	0.99949455	None	0.99794168	0.44350159
795	2022-01-05	1	D2	4	26	tube_tip	0.052343756	0.9949848	0.0	1.0	0.020976566	None	0.01048828	0.9974924
799	2022-01-05	1	D2	4	26	tube_tip	0.051007506	0.6173504	0.0	0.64428157	0.0032192236	None	0.00160961	0.63081598
800	2022-01-05	1	D2	4	26	tube_tip	0.05087189	0.39823186	0.9964013	0.4261856	0.99946415	None	0.99793273	0.41220873
802	2022-01-05	1	D2	4	26	tube_tip	0.05063886	0.7462769	0.99655765	0.7734665	0.9993529	None	0.99795528	0.7598717
803	2022-01-05	1	D2	4	26	tube_tip	0.050483182	0.7136445	0.99675614	0.73496413	0.9999718	None	0.99836397	0.72430432
808	2022-01-05	1	D2	4	26	tube_tip	0.04847748	0.99658793	0.12209642	0.99987084	0.14723712	None	0.13466677	0.99822938
809	2022-01-05	1	D2	4	26	tube_tip	0.04753994	0.018503875	0.0	0.04756303	0.0034083468	None	0.00170417	0.03303345
812	2022-01-05	1	D2	4	26	tube_tip	0.047012184	0.88656265	0.9967929	0.91465837	0.99914527	None	0.99796908	0.90061051
814	2022-01-05	1	D2	4	26	tube_tip	0.04678447	0.3039577	0.99639165	0.33299714	0.9994962	None	0.99794392	0.31847742
820	2022-01-05	1	D2	4	26	tube_tip	0.045854088	0.89430195	0.0	0.9216475	0.0029996578	None	0.00149983	0.90797472
824	2022-01-05	1	D2	4	26	tube_tip	0.044924196	0.23058508	0.9967949	0.25798815	0.9990534	None	0.99792415	0.24428662
827	2022-01-05	1	D2	4	26	tube_tip	0.044151712	0.9959243	0.30088064	1.0	0.32751945	None	0.31420004	0.99796215
828	2022-01-05	1	D2	4	26	tube_tip	0.04395831	0.31944066	0.9963222	0.34886944	0.9996541	None	0.99798815	0.33415505
830	2022-01-05	1	D2	4	26	tube_tip	0.043515377	0.9959999	0.3125994	1.0	0.33935973	None	0.32597957	0.99799995
837	2022-01-05	1	D2	4	26	tube_tip	0.041968863	0.24976218	0.9969483	0.27803373	0.99899715	None	0.99797272	0.26389796
838	2022-01-05	1	D2	4	26	tube_tip	0.04194883	0.52316856	0.0	0.55085206	0.0031127739	None	0.00155639	0.53701031
841	2022-01-05	1	D2	4	26	tube_tip	0.04144269	0.27699587	0.00010498986	0.30499712	0.0028519146	None	0.00147845	0.2909965
843	2022-01-05	1	D2	4	26	tube_tip	0.041370437	0.6325743	2.2340333e-05	0.6602601	0.002884329	None	0.00145333	0.6464172
848	2022-01-05	1	D2	4	26	tube_tip	0.040577125	0.9970488	0.06702178	0.99970096	0.09300225	None	0.08001201	0.99837488
852	2022-01-05	1	D2	4	26	tube_tip	0.04007227	0.99596786	0.59724987	1.0	0.6251532	None	0.61120153	0.99798393
853	2022-01-05	1	D2	4	26	tube_tip	0.03999305	0.9963773	0.8282228	1.0	0.8547719	None	0.84149735	0.99818865
856	2022-01-05	1	D2	4	26	tube_tip	0.039437015	0.31071836	0.052875217	0.3344102	0.07543135	None	0.06415328	0.32256428
858	2022-01-05	1	D2	4	26	tube_tip	0.039388176	0.99604934	0.44866022	1.0	0.47660622	None	0.46263322	0.99802467
860	2022-01-05	1	D2	4	26	tube_tip	0.03935002	0.0015532812	0.9964135	0.025602747	0.9998409	None	0.9981272	0.01357801
861	2022-01-05	1	D2	4	26	tube_tip	0.03929607	0.9963437	0.25847656	1.0	0.2840479	None	0.27126223	0.99817185
862	2022-01-05	1	D2	4	26	tube_tip	0.039233003	0.23669937	0.7547884	0.26530704	0.7789177	None	0.76685305	0.2510032
863	2022-01-05	1	D2	4	26	tube_tip	0.039103583	0.0	0.36469153	0.0023131967	0.3898342	None	0.37726286	0.0011566
869	2022-01-05	1	D2	4	26	tube_tip	0.03759528	0.9959106	0.7770115	1.0	0.80432296	None	0.79066723	0.9979553
870	2022-01-05	1	D2	4	26	tube_tip	0.036814965	0.7966399	1.9416912e-05	0.8242872	0.002858679	None	0.00143905	0.81046355
871	2022-01-05	1	D2	4	26	tube_tip	0.036790717	0.07416293	0.9966004	0.10198313	0.9993731	None	0.99798675	0.08807303
873	2022-01-05	1	D2	4	26	tube_tip	0.036665574	0.051038112	0.99657124	0.07807091	0.9994388	None	0.99800502	0.06455451
874	2022-01-05	1	D2	4	26	tube_tip	0.036383145	0.9648452	0.0	0.9918504	0.0033309683	None	0.00166548	0.9783478
875	2022-01-05	1	D2	4	26	tube_tip	0.03609031	9.461329e-05	0.42675275	0.002121248	0.4527381	None	0.43974542	0.00110793
877	2022-01-05	1	D2	4	26	tube_tip	0.035416774	0.0	0.13749401	0.003237002	0.16408269	None	0.15078835	0.0016185
878	2022-01-05	1	D2	4	26	tube_tip	0.035280395	0.0	0.39556214	0.0023924639	0.42147836	None	0.40852025	0.00119623
880	2022-01-05	1	D2	4	26	tube_tip	0.034333162	0.9963471	0.27343252	1.0	0.3002605	None	0.28684651	0.99817355
881	2022-01-05	1	D2	4	26	tube_tip	0.033966694	0.15062602	0.99700755	0.17348732	1.0	None	0.99850378	0.16205667
894	2022-01-05	1	D2	4	26	tube_tip	0.03241863	0.81997997	0.00019805471	0.8478529	0.0027887635	None	0.00149341	0.83391644
896	2022-01-05	1	D2	4	26	tube_tip	0.03213282	0.99639523	0.66351634	1.0	0.69140106	None	0.6774587	0.99819762
899	2022-01-05	1	D2	4	26	tube_tip	0.0319018	0.9961326	0.74199295	1.0	0.76911855	None	0.75555575	0.9980663
904	2022-01-05	1	D2	4	26	tube_tip	0.030896036	0.0	0.29363495	0.002275285	0.3201779	None	0.30690642	0.00113764
905	2022-01-05	1	D2	4	26	tube_tip	0.03032069	0.0	0.03514027	0.0027222235	0.063464746	None	0.04930251	0.00136111
909	2022-01-05	1	D2	4	26	tube_tip	0.029805992	0.0	0.20756385	0.0023584706	0.23446354	None	0.2210137	0.00117924
913	2022-01-05	1	D2	4	26	tube_tip	0.029260421	0.07456734	0.29080558	0.10022084	0.31296355	None	0.30188456	0.08739409
914	2022-01-05	1	D2	4	26	tube_tip	0.029232485	0.99641216	0.6239639	1.0	0.6528643	None	0.6384141	0.99820608
917	2022-01-05	1	D2	4	26	tube_tip	0.028498476	0.9967232	0.46796986	1.0	0.4963936	None	0.48218173	0.9983616
927	2022-01-05	1	D2	5	26	tube_tip	0.6150912	0.32348678	0.613891	0.34315428	0.633041	None	0.623466	0.33332053
930	2022-01-05	1	D2	5	26	tube_tip	0.49624506	0.53167033	0.33646578	0.55163825	0.35547853	None	0.34597216	0.54165429
931	2022-01-05	1	D2	5	26	tube_tip	0.4916696	0.71302426	0.97853	0.730638	0.99494666	None	0.98673833	0.72183113
933	2022-01-05	1	D2	5	26	tube_tip	0.4680912	0.37989992	0.1846022	0.39972192	0.20348734	None	0.19404477	0.38981092
934	2022-01-05	1	D2	5	26	tube_tip	0.44922864	0.7003112	0.96399057	0.71910655	0.982875	None	0.97343278	0.70970888
937	2022-01-05	1	D2	5	26	tube_tip	0.19583866	0.98493314	0.70059544	1.0	0.7252732	None	0.71293432	0.99246657
938	2022-01-05	1	D2	5	26	tube_tip	0.19429149	0.5319029	0.15213706	0.55266714	0.17191984	None	0.16202845	0.54228502
939	2022-01-05	1	D2	5	26	tube_tip	0.18967609	0.24650395	0.75755227	0.2662046	0.77545583	None	0.76650405	0.25635428
940	2022-01-05	1	D2	5	26	tube_tip	0.18706305	0.6974557	3.2959506e-06	0.72026986	0.0044770674	None	0.00224018	0.70886278
941	2022-01-05	1	D2	5	26	tube_tip	0.17540307	0.5094682	0.9948118	0.5321772	0.9998603	None	0.99733605	0.5208227
942	2022-01-05	1	D2	5	26	tube_tip	0.13796619	0.6424474	0.9949987	0.66635805	0.99959195	None	0.99729532	0.65440272
944	2022-01-05	1	D2	5	26	tube_tip	0.11942752	0.032994922	0.38259527	0.055545446	0.40282258	None	0.39270892	0.04427018
945	2022-01-05	1	D2	5	26	tube_tip	0.11077356	0.0	0.0	0.0056635286	0.0067317537	None	0.00336588	0.00283176
946	2022-01-05	1	D2	5	26	tube_tip	0.095697366	0.7784213	0.99562263	0.8038068	0.99959314	None	0.99760788	0.79111405
948	2022-01-05	1	D2	5	26	tube_tip	0.09018013	0.20860383	0.9961536	0.232692	0.9994291	None	0.99779135	0.22064792
949	2022-01-05	1	D2	5	26	tube_tip	0.088387154	0.0	0.99258393	0.0051689483	1.0	None	0.99629196	0.00258447
950	2022-01-05	1	D2	5	26	tube_tip	0.087331854	0.71552944	0.9520744	0.74044573	0.97444355	None	0.96325898	0.72798758
951	2022-01-05	1	D2	5	26	tube_tip	0.08348943	0.19158399	0.9955818	0.21901718	0.99982065	None	0.99770122	0.20530058
954	2022-01-05	1	D2	5	26	tube_tip	0.07383848	0.5460919	0.14910729	0.57324207	0.17429544	None	0.16170136	0.55966698
